Date;Open;High;Low;Close;Volume;Dividends;Stock Splits
1999-12-31;2.1820547580718994;2.1820547580718994;2.1820547580718994;2.1820547580718994;0;0.0;0.0
2000-01-03;2.0170252323150635;2.0170252323150635;2.0170252323150635;2.0170252323150635;400;0.0;0.0
2000-01-04;2.0170252323150635;2.0170252323150635;2.0170252323150635;2.0170252323150635;800;0.0;0.0
2000-01-05;2.0170252323150635;2.0170252323150635;2.0170252323150635;2.0170252323150635;0;0.0;0.0
2000-01-06;2.0170252323150635;2.0170252323150635;2.0170252323150635;2.0170252323150635;8400;0.0;0.0
2000-01-07;2.0170252323150635;2.0170252323150635;2.0170252323150635;2.0170252323150635;0;0.0;0.0
2000-01-10;2.0170252323150635;2.0170252323150635;2.0170252323150635;2.0170252323150635;0;0.0;0.0
2000-01-11;2.0170252323150635;2.0170252323150635;2.0170252323150635;2.0170252323150635;2000;0.0;0.0
2000-01-12;2.0353617730348006;2.108708143234253;2.0353617730348006;2.108708143234253;22800;0.0;0.0
2000-01-13;2.0536979541443943;2.127044309649551;2.0536979541443943;2.0903711318969727;84000;0.0;0.0
2000-01-14;2.0720349015860724;2.1820544538826776;2.0720349015860724;2.127044677734375;32000;0.0;0.0
2000-01-18;2.108708085684941;2.127044677734375;2.108708085684941;2.127044677734375;40800;0.0;0.0
2000-01-19;2.1820539103613963;2.1820539103613963;2.145380735397339;2.145380735397339;40400;0.0;0.0
2000-01-20;2.145380735397339;2.145380735397339;2.145380735397339;2.145380735397339;0;0.0;0.0
2000-01-21;2.127044677734375;2.127044677734375;2.127044677734375;2.127044677734375;40000;0.0;0.0
2000-01-24;2.127044677734375;2.127044677734375;2.127044677734375;2.127044677734375;58800;0.0;0.0
2000-01-25;2.1637173228793674;2.2003904978434248;2.1270441479153104;2.145380735397339;93600;0.0;0.0
2000-01-26;2.2003913230084358;2.2003913230084358;2.1545498371124268;2.1545498371124268;124400;0.0;0.0
2000-01-27;2.127044677734375;2.127044677734375;2.127044677734375;2.127044677734375;4000;0.0;0.0
2000-01-28;2.127044735784116;2.145381328333979;2.108708143234253;2.108708143234253;28400;0.0;0.0
2000-01-31;2.145380735397339;2.145380735397339;2.145380735397339;2.145380735397339;20000;0.0;0.0
2000-02-01;2.127044677734375;2.1637178618332435;2.127044677734375;2.127044677734375;264400;0.0;0.0
2000-02-02;2.127044677734375;2.1453812697838095;2.127044677734375;2.127044677734375;93200;0.0;0.0
2000-02-03;2.127044677734375;2.127044677734375;2.127044677734375;2.127044677734375;0;0.0;0.0
2000-02-04;2.127044677734375;2.127044677734375;2.127044677734375;2.127044677734375;4400;0.0;0.0
2000-02-07;2.127044677734375;2.127044677734375;2.127044677734375;2.127044677734375;6000;0.0;0.0
2000-02-08;2.127044677734375;2.127044677734375;2.127044677734375;2.127044677734375;0;0.0;0.0
2000-02-09;2.145380735397339;2.145380735397339;2.1270441479153104;2.145380735397339;90000;0.0;0.0
2000-02-10;2.1453812697838095;2.1637178618332435;2.127044677734375;2.127044677734375;42400;0.0;0.0
2000-02-11;2.127044677734375;2.127044677734375;2.127044677734375;2.127044677734375;4000;0.0;0.0
2000-02-14;2.127044677734375;2.127044677734375;2.127044677734375;2.127044677734375;0;0.0;0.0
2000-02-15;2.136212441656325;2.1637173228793674;2.1270441479153104;2.145380735397339;125600;0.0;0.0
2000-02-16;2.127044677734375;2.127044677734375;2.127044677734375;2.127044677734375;1200;0.0;0.0
2000-02-17;2.127044677734375;2.127044677734375;2.127044677734375;2.127044677734375;0;0.0;0.0
2000-02-18;2.1637178618332435;2.1820544538826776;2.127044677734375;2.127044677734375;99200;0.0;0.0
2000-02-22;2.145380735397339;2.1637173228793674;2.145380735397339;2.145380735397339;19600;0.0;0.0
2000-02-23;2.145380735397339;2.1637173228793674;2.145380735397339;2.145380735397339;12000;0.0;0.0
2000-02-24;2.145381568860607;2.1820547580718994;2.145381568860607;2.1820547580718994;26800;0.0;0.0
2000-02-25;2.2003908157348633;2.2003908157348633;2.2003908157348633;2.2003908157348633;24800;0.0;0.0
2000-02-28;2.145380735397339;2.145380735397339;2.145380735397339;2.145380735397339;800;0.0;0.0
2000-02-29;2.163717746734619;2.163717746734619;2.163717746734619;2.163717746734619;800;0.0;0.0
2000-03-01;2.2003908157348633;2.2003908157348633;2.2003908157348633;2.2003908157348633;1200;0.0;0.0
2000-03-02;2.237063792507344;2.237063792507344;2.1545491444230573;2.227895498275757;130000;0.0;0.0
2000-03-03;2.2187270853254533;2.2187270853254533;2.145380735397339;2.145380735397339;800;0.0;0.0
2000-03-06;2.145380735397339;2.145380735397339;2.145380735397339;2.145380735397339;9600;0.0;0.0
2000-03-07;2.145380735397339;2.2187270853254533;2.145380735397339;2.145380735397339;6000;0.0;0.0
2000-03-08;2.2187270853254533;2.2187270853254533;2.145380735397339;2.145380735397339;4000;0.0;0.0
2000-03-09;2.145381155660597;2.163717746734619;2.145381155660597;2.163717746734619;8400;0.0;0.0
2000-03-10;2.1637179890616993;2.255400954699907;2.1637179890616993;2.2370643615722656;136400;0.0;0.0
2000-03-13;2.127044677734375;2.127044677734375;2.127044677734375;2.127044677734375;400;0.0;0.0
2000-03-14;2.127044677734375;2.127044677734375;2.127044677734375;2.127044677734375;0;0.0;0.0
2000-03-15;2.2370637990534306;2.347083330154419;2.2370637990534306;2.347083330154419;16800;0.0;0.0
2000-03-16;2.1637176354726155;2.2003908157348633;2.1637176354726155;2.2003908157348633;8400;0.0;0.0
2000-03-17;2.2003908157348633;2.2003908157348633;2.2003908157348633;2.2003908157348633;400;0.0;0.0
2000-03-20;2.1637181634662532;2.2003913526775456;2.1637181634662532;2.1820547580718994;8800;0.0;0.0
2000-03-21;2.127044677734375;2.127044677734375;2.127044677734375;2.127044677734375;2400;0.0;0.0
2000-03-22;2.127044677734375;2.127044677734375;2.127044677734375;2.127044677734375;2000;0.0;0.0
2000-03-23;2.163717746734619;2.163717746734619;2.163717746734619;2.163717746734619;9600;0.0;0.0
2000-03-24;2.127044455210368;2.3470835367838543;2.127044455210368;2.2003908157348633;4400;0.0;0.0
2000-03-27;2.2003908157348633;2.2003908157348633;2.2003908157348633;2.2003908157348633;800;0.0;0.0
2000-03-28;2.145381568860607;2.1820547580718994;2.127044974254961;2.1820547580718994;3600;0.0;0.0
2000-03-29;2.2003908157348633;2.2003908157348633;2.2003908157348633;2.2003908157348633;3200;0.0;0.0
2000-03-30;2.2003908157348633;2.2003908157348633;2.2003908157348633;2.2003908157348633;0;0.0;0.0
2000-03-31;2.0170252323150635;2.0170252323150635;2.0170252323150635;2.0170252323150635;800;0.0;0.0
2000-04-03;1.9803522825241089;1.9803522825241089;1.9803522825241089;1.9803522825241089;400;0.0;0.0
2000-04-04;1.9803522825241089;1.9803522825241089;1.9803522825241089;1.9803522825241089;3600;0.0;0.0
2000-04-05;1.9803522825241089;1.9803522825241089;1.9803522825241089;1.9803522825241089;400;0.0;0.0
2000-04-06;1.9620154488761472;1.9620154488761472;1.943678855895996;1.943678855895996;2800;0.0;0.0
2000-04-07;1.907005698759974;2.127044817847663;1.907005698759974;1.934510588645935;21600;0.0;0.0
2000-04-10;1.9803519413389008;2.127044677734375;1.9803519413389008;2.127044677734375;24800;0.0;0.0
2000-04-11;2.127044677734375;2.127044677734375;2.0720349015860724;2.127044677734375;1200;0.0;0.0
2000-04-12;2.127044677734375;2.127044677734375;2.127044677734375;2.127044677734375;400;0.0;0.0
2000-04-13;2.127044677734375;2.127044677734375;2.127044677734375;2.127044677734375;4000;0.0;0.0
2000-04-14;1.9436789171411357;1.9986886978149414;1.9436789171411357;1.9986886978149414;3200;0.0;0.0
2000-04-17;1.943678855895996;1.9620154488761472;1.943678855895996;1.943678855895996;6400;0.0;0.0
2000-04-18;1.943678855895996;1.943678855895996;1.943678855895996;1.943678855895996;10000;0.0;0.0
2000-04-19;1.9436789171411357;1.9986886978149414;1.9436789171411357;1.9986886978149414;1600;0.0;0.0
2000-04-20;1.9986886978149414;1.9986886978149414;1.9986886978149414;1.9986886978149414;0;0.0;0.0
2000-04-24;1.943678855895996;1.943678855895996;1.943678855895996;1.943678855895996;1200;0.0;0.0
2000-04-25;1.943678855895996;1.943678855895996;1.943678855895996;1.943678855895996;0;0.0;0.0
2000-04-26;1.943678855895996;1.943678855895996;1.943678855895996;1.943678855895996;2800;0.0;0.0
2000-04-27;1.943678855895996;1.943678855895996;1.943678855895996;1.943678855895996;7600;0.0;0.0
2000-04-28;2.0353620052337646;2.0353620052337646;2.0353620052337646;2.0353620052337646;6000;0.0;0.0
2000-05-01;2.0536983013153076;2.127044669219426;2.0536983013153076;2.0536983013153076;10800;0.0;0.0
2000-05-02;2.0903714936355065;2.127044677734375;2.0903714936355065;2.127044677734375;10400;0.0;0.0
2000-05-03;2.0903709729512534;2.145380735397339;2.0903709729512534;2.145380735397339;16000;0.0;0.0
2000-05-04;2.2187276985334314;2.2187276985334314;2.108708143234253;2.108708143234253;22400;0.0;0.0
2000-05-05;2.108708143234253;2.108708143234253;2.108708143234253;2.108708143234253;400;0.0;0.0
2000-05-08;2.145380735397339;2.145380735397339;2.145380735397339;2.145380735397339;800;0.0;0.0
2000-05-09;2.1820547580718994;2.2003913526775456;2.1820547580718994;2.1820547580718994;42400;0.0;0.0
2000-05-10;2.1820547580718994;2.1820547580718994;2.1820547580718994;2.1820547580718994;0;0.0;0.0
2000-05-11;2.1820547580718994;2.1820547580718994;2.1820547580718994;2.1820547580718994;0;0.0;0.0
2000-05-12;2.163717746734619;2.2003909288826633;2.163717746734619;2.163717746734619;18400;0.0;0.0
2000-05-15;2.255400954699907;2.255400954699907;2.2370643615722656;2.2370643615722656;2000;0.0;0.0
2000-05-16;2.2003909970117994;2.2370641802953295;2.2003909970117994;2.2187275886535645;14000;0.0;0.0
2000-05-17;2.2370641802953295;2.2370641802953295;2.2187275886535645;2.2187275886535645;20000;0.0;0.0
2000-05-18;2.255400954699907;2.255400954699907;2.2370643615722656;2.2370643615722656;36400;0.0;0.0
2000-05-19;2.2737374305725098;2.2737374305725098;2.2737374305725098;2.2737374305725098;400;0.0;0.0
2000-05-22;2.2737374305725098;2.2737374305725098;2.2737374305725098;2.2737374305725098;0;0.0;0.0
2000-05-23;2.2737374305725098;2.2737374305725098;2.2737374305725098;2.2737374305725098;0;0.0;0.0
2000-05-24;2.2554008383904733;2.2737374305725098;2.2554008383904733;2.2737374305725098;89200;0.0;0.0
2000-05-25;2.3058268266999113;2.6771425514770066;2.3058268266999113;2.5487864017486572;103200;0.0;0.0
2000-05-26;2.5854593196898015;2.658805683368945;2.347083637732586;2.4020934104919434;98000;0.0;0.0
2000-05-30;2.42043053925927;2.457103729248047;2.3562524567789107;2.457103729248047;51200;0.0;0.0
2000-05-31;2.347083814216383;2.4571033680077754;2.347083814216383;2.4204301834106445;16800;0.0;0.0
2000-06-01;2.383757349270493;2.457103729248047;2.383757349270493;2.457103729248047;11200;0.0;0.0
2000-06-02;2.4387671342536583;2.457103729248047;2.42043053925927;2.457103729248047;6000;0.0;0.0
2000-06-05;2.4571032627769136;2.530449628829956;2.4204300797503926;2.530449628829956;67200;0.0;0.0
2000-06-06;2.4754397869110107;2.4754397869110107;2.4754397869110107;2.4754397869110107;2000;0.0;0.0
2000-06-07;2.4754397869110107;2.4754397869110107;2.4754397869110107;2.4754397869110107;0;0.0;0.0
2000-06-08;2.4754397869110107;2.4754397869110107;2.4754397869110107;2.4754397869110107;0;0.0;0.0
2000-06-09;2.4754397869110107;2.4754397869110107;2.4754397869110107;2.4754397869110107;4800;0.0;0.0
2000-06-12;2.4754402073931336;2.535034418106079;2.4754402073931336;2.535034418106079;32800;0.0;0.0
