Date;Open;High;Low;Close;Volume;Dividends;Stock Splits
1999-12-31;24.31566592170633;26.477058448080225;24.31566592170633;25.81006622314453;7103600;0.0;0.0
2000-01-03;26.00425495820887;26.071798477580842;24.585841051397477;25.261276245117188;20275200;0.0;0.0
2000-01-04;23.910406222922266;24.391653805798878;23.336286299490517;23.370058059692383;19410000;0.0;0.0
2000-01-05;22.719954588132747;23.572691642536835;21.715244593339808;22.964799880981445;25034000;0.0;0.0
2000-01-06;22.694625555300245;23.099886725930606;20.668319702148438;20.668319702148438;19321600;0.0;0.0
2000-01-07;21.850325294405398;23.23496723732753;21.850325294405398;23.09988021850586;18058800;0.0;0.0
2000-01-10;24.113030020939984;24.34943227604724;23.538910258536653;24.172130584716797;15488400;0.0;0.0
2000-01-11;23.4882622312097;23.75843634745654;22.67773988246918;22.964799880981445;11361200;0.0;0.0
2000-01-12;23.234969522664834;23.674002377017512;22.863480184366416;23.049224853515625;10398000;0.0;0.0
2000-01-13;24.028608198915975;24.180581124980797;23.513588838362963;24.045494079589844;9789200;0.0;0.0
2000-01-14;24.501407027244568;24.97421157360077;24.450749397277832;24.85601043701172;10158400;0.0;0.0
2000-01-18;24.315663463664503;24.48452223771773;24.011717670368697;24.1636905670166;11217600;0.0;0.0
2000-01-19;23.6824438671271;24.38320780330234;23.6824438671271;24.315664291381836;8918400;0.0;0.0
2000-01-20;24.442304778994373;24.467633592236854;23.825970323427327;24.281888961791992;7726800;0.0;0.0
2000-01-21;24.298775580122665;25.21905582273329;23.98638687391539;24.99109649658203;13140400;0.0;0.0
2000-01-24;25.092414678467645;25.25283051927884;23.92728909783893;24.315664291381836;14712000;0.0;0.0
2000-01-25;24.324108137459053;24.84757037436376;24.180578169275503;24.72092628479004;9765200;0.0;0.0
2000-01-26;24.585839255911406;25.05020091768171;24.518295741472087;24.72092628479004;9683600;0.0;0.0
2000-01-27;24.180571067233043;24.65337552944151;23.505136121220946;24.113027572631836;12648000;0.0;0.0
2000-01-28;25.193733771255992;25.531451382130737;23.648675701504033;24.33255386352539;17278000;0.0;0.0
2000-01-31;24.56050665829633;25.193727008716483;23.927286307876177;24.99109649658203;13581600;0.0;0.0
2000-02-01;24.78847214716883;25.801624959723412;23.97794989712516;24.923559188842773;33697600;0.0;0.0
2000-02-02;24.97421536522527;25.227503553513557;24.619611901621663;25.126188278198242;17514800;0.0;0.0
2000-02-03;25.126184463500977;26.206880569458008;24.991097450256348;26.206880569458008;19432800;0.0;0.0
2000-02-04;25.886048913002014;26.40951108932495;25.666532516479492;25.93670654296875;12446400;0.0;0.0
2000-02-07;26.164665278484883;26.2659805360976;25.869162443781114;26.021135330200195;9087200;0.0;0.0
2000-02-08;26.61214525722763;27.82792854309082;26.54460174134634;27.82792854309082;17232400;0.0;0.0
2000-02-09;27.7519349998602;28.199410678288125;27.203144073486328;27.203144073486328;15762800;0.0;0.0
2000-02-10;27.287577633834;27.47332228356926;26.781001316374212;27.152490615844727;13225600;0.0;0.0
2000-02-11;26.66279828366894;26.89075761035009;26.139336126104826;26.612140655517578;11219200;0.0;0.0
2000-02-14;26.27442562679769;26.612143179841365;25.8522786854931;26.257539749145508;11966800;0.0;0.0
