Date;Open;High;Low;Close;Volume;Dividends;Stock Splits
1999-12-31;14.82209371662826;15.693981582312274;14.794847220825634;15.149051666259766;3591800;0.0;0.0
2000-01-03;14.71310637213967;15.094557278084032;14.249915986350087;14.386148452758789;3056600;0.0;0.0
2000-01-04;14.767600011343907;14.767600011343907;13.432521781536064;13.487014770507812;3169600;0.0;0.0
2000-01-05;13.487014637525338;13.950205039218126;13.350782166439222;13.677740097045898;3022000;0.0;0.0
2000-01-06;13.568755747279305;14.140932194453733;13.459769757341318;14.00469970703125;4017600;0.0;0.0
2000-01-07;13.62324648951241;14.713106208673402;13.62324648951241;14.631366729736328;2746400;0.0;0.0
2000-01-10;14.808472148070098;15.36702537536621;14.658616404161384;15.367025375366211;3255000;0.0;0.0
2000-01-11;15.012817798238812;15.285282731056213;14.358901959477048;14.386148452758789;5179600;0.0;0.0
2000-01-12;14.406583322720094;14.54962741244923;14.168176506504867;14.386148452758789;2239600;0.0;0.0
2000-01-13;14.318033544279688;15.23079115366764;14.304410296378375;15.149051666259766;2258000;0.0;0.0
2000-01-14;15.189920568466189;15.421515769958498;14.68586042404175;14.98557186126709;2601000;0.0;0.0
2000-01-18;14.726729581940848;14.876585294615547;14.44064140319824;14.440641403198242;2074200;0.0;0.0
2000-01-19;14.576875098208165;14.576875098208165;13.895712710441428;14.086438179016113;2896400;0.0;0.0
2000-01-20;14.11368555592791;14.11368555592791;12.914839678590404;12.99657917022705;5598800;0.0;0.0
2000-01-21;13.02382226192075;13.02382226192075;12.206427559289741;12.233674049377441;7507000;0.0;0.0
2000-01-24;12.23367747270836;12.424402956692678;11.552515029907227;11.552515029907227;4965800;0.0;0.0
2000-01-25;11.79773326303767;12.315416708759878;11.280049817315463;11.852226257324219;7229000;0.0;0.0
2000-01-26;12.042949907707445;12.151935879722897;11.552513033637911;11.688745498657227;5319000;0.0;0.0
2000-01-27;12.097444555829394;12.179184046071484;11.797733091608395;12.070198059082031;3597400;0.0;0.0
2000-01-28;12.042951605487572;12.424402561317494;11.906719121262599;12.015705108642578;3107800;0.0;0.0
2000-01-31;12.042951737327137;12.097444731613685;11.6615007773213;11.852226257324219;3943600;0.0;0.0
2000-02-01;11.988458478353857;13.40527629852295;11.879472492187004;13.40527629852295;2881600;0.0;0.0
2000-02-02;13.43252182006836;13.95020521678499;13.241796358120126;13.43252182006836;4579400;0.0;0.0
2000-02-03;13.650494724150128;13.677741220605517;13.350783263140844;13.459769248962402;2956400;0.0;0.0
2000-02-04;13.773103560620582;14.00469877380609;13.514261851766188;13.977452278137207;3042200;0.0;0.0
2000-02-07;13.977451751771138;13.977451751771138;13.241796396414761;13.378028869628906;1873800;0.0;0.0
2000-02-08;13.51426209470707;14.004699025563374;13.405276110072336;13.650494575500488;2728000;0.0;0.0
2000-02-09;13.514261303760458;13.922958722220956;13.378028830940293;13.43252182006836;2061200;0.0;0.0
2000-02-10;13.623247996415241;13.841219964357885;13.459769020458259;13.759480476379395;1949000;0.0;0.0
2000-02-11;13.759480040357108;13.786726535486528;12.914838691345087;13.051071166992188;2862600;0.0;0.0
2000-02-14;12.942084955343645;13.405275364271734;12.778605987486673;13.378028869628906;2415800;0.0;0.0
2000-02-15;13.187303256415174;13.704986648712465;12.887591818769375;13.596000671386719;2035800;0.0;0.0
2000-02-16;13.459768244084096;13.48701473850532;11.988457545338061;12.179183006286621;6552200;0.0;0.0
2000-02-17;12.45164881765315;12.50614181029058;12.04295137287241;12.31541633605957;4343800;0.0;0.0
2000-02-18;12.424403464440072;12.451649963265599;10.898599530210591;11.007585525512695;7342400;0.0;0.0
2000-02-22;11.307294995544584;11.498020453300757;10.871351092101902;11.089323043823242;5387400;0.0;0.0
2000-02-23;11.089322720695945;11.797731543148265;10.95309025483973;11.57975959777832;4942600;0.0;0.0
2000-02-24;11.688744163513183;11.7704836331881;9.781489871098444;10.626131057739258;6843000;0.0;0.0
2000-02-25;10.680624142639319;11.00758202455685;10.326419770561994;10.435405731201172;4985200;0.0;0.0
2000-02-28;10.353668386285955;11.443528216421319;10.299175394779187;11.38903522491455;4942600;0.0;0.0
2000-02-29;11.443528414822884;12.533388263853636;11.280049437468271;12.369909286499023;5867200;0.0;0.0
2000-03-01;12.315415863678833;12.424401844773337;11.552513996017312;11.661499977111816;5716800;0.0;0.0
