Date;Open;High;Low;Close;Volume;Dividends;Stock Splits
2015-02-13;18965.19921875;19212.5;18635.30078125;18717.80078125;695512;0;0
2015-02-18;18717.80078125;18717.80078125;18717.80078125;18717.80078125;0;0;0
2015-02-19;18717.80078125;18717.80078125;18717.80078125;18717.80078125;0;0;0
2015-02-20;18717.80078125;18717.80078125;18717.80078125;18717.80078125;0;0;0
2015-02-23;18717.80078125;18717.80078125;18717.80078125;18717.80078125;0;0;0
2015-02-24;18717.80078125;18717.80078125;18717.80078125;18717.80078125;0;0;0
2015-02-25;18223.0;19212.5;16903.69921875;17233.599609375;2087919;0;0
2015-02-26;17068.599609375;17563.400390625;16161.599609375;16491.400390625;2290036;0;0
2015-02-27;16573.900390625;17398.5;15419.5;16573.900390625;2978108;0;0
2015-03-02;16244.099609375;16821.30078125;16161.599609375;16409.0;1363737;0;0
2015-03-03;16244.099609375;16738.80078125;15419.5;16244.099609375;2141619;0;0
2015-03-04;13440.5;13440.5;13440.5;13440.5;691146;0;0
2015-03-05;14759.7998046875;14759.7998046875;13687.900390625;13770.400390625;2668293;0;0
2015-03-06;13770.400390625;13852.7998046875;12945.7998046875;13110.7001953125;2289708;0;0
2015-03-09;12945.7998046875;13028.2001953125;12203.7001953125;12698.400390625;3333850;0;0
2015-03-10;12451.0;13275.599609375;12368.599609375;13028.2001953125;1262594;0;0
2015-03-11;12863.2998046875;12945.7998046875;12698.400390625;12698.400390625;929136;0;0
2015-03-12;12533.5;12945.7998046875;12368.599609375;12945.7998046875;841527;0;0
2015-03-13;12780.900390625;13110.7001953125;12698.400390625;12945.7998046875;801385;0;0
2015-03-16;12945.7998046875;12945.7998046875;12616.0;12698.400390625;897556;0;0
2015-03-17;12451.0;13110.7001953125;12368.599609375;13028.2001953125;1163161;0;0
2015-03-18;12863.2998046875;13028.2001953125;12698.400390625;12863.2998046875;916233;0;0
2015-03-19;12698.400390625;13110.7001953125;12698.400390625;12698.400390625;1280688;0;0
2015-03-20;12451.0;12780.900390625;12368.599609375;12698.400390625;670772;0;0
2015-03-23;12616.0;13028.2001953125;12451.0;12616.0;910411;0;0
2015-03-24;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-03-25;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-03-26;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-03-27;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-03-30;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-03-31;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-01;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-02;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-06;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-07;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-08;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-09;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-10;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-13;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-14;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-15;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-16;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-17;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-20;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-21;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-22;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-23;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-24;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-27;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-28;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-29;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-04-30;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-05-01;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-05-04;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-05-05;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-05-06;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-05-07;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-05-08;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-05-11;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-05-12;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-05-13;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-05-14;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-05-15;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-05-18;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-05-19;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-05-20;12616.0;12616.0;12616.0;12616.0;0;0;0
2015-05-21;7668.52001953125;7998.35009765625;7503.60986328125;7998.35009765625;2720077;0;0
2015-05-22;8245.7197265625;8740.4697265625;7998.35009765625;8740.4697265625;2801489;0;0
2015-05-26;10389.599609375;10389.599609375;8987.83984375;8987.83984375;2989429;0;0
2015-05-27;9070.2900390625;9812.41015625;8740.4697265625;9647.5;2622948;0;0
2015-05-28;9894.8701171875;10472.099609375;9647.5;10059.7998046875;1846933;0;0
2015-05-29;10142.2001953125;10142.2001953125;9317.669921875;9482.580078125;1543831;0;0
2015-06-01;9482.580078125;10142.2001953125;9400.1201171875;9565.0400390625;1508261;0;0
2015-06-02;9565.0400390625;9977.3203125;9565.0400390625;9647.5;1448803;0;0
2015-06-03;9729.9501953125;9977.3203125;9647.5;9894.8701171875;955404;0;0
2015-06-04;9894.8701171875;10884.400390625;9894.8701171875;10884.400390625;2533265;0;0
2015-06-05;11379.099609375;11791.400390625;11131.7001953125;11544.0;3075595;0;0
2015-06-08;11791.400390625;12038.7998046875;11379.099609375;11379.099609375;2134998;0;0
2015-06-09;11379.099609375;11461.599609375;10307.2001953125;10801.900390625;3379207;0;0
2015-06-10;10389.599609375;10884.400390625;10307.2001953125;10637.0;1222488;0;0
2015-06-11;10637.0;11049.2998046875;10389.599609375;10472.099609375;1218911;0;0
2015-06-12;10719.400390625;10966.7998046875;10389.599609375;10801.900390625;2393504;0;0
2015-06-15;10801.900390625;11049.2998046875;10389.599609375;10637.0;1065025;0;0
2015-06-16;10637.0;10719.400390625;9812.41015625;9812.41015625;1482866;0;0
2015-06-17;9812.41015625;9977.3203125;9317.669921875;9317.669921875;1804390;0;0
2015-06-18;8658.009765625;9729.9501953125;8493.08984375;9647.5;1109788;0;0
2015-06-19;9565.0400390625;9729.9501953125;9235.2099609375;9317.669921875;1223556;0;0
2015-06-22;9317.669921875;9647.5;8905.3798828125;9482.580078125;734611;0;0
2015-06-23;9317.669921875;9565.0400390625;9317.669921875;9400.1201171875;518230;0;0
2015-06-24;9152.75;9482.580078125;9070.2900390625;9070.2900390625;3478191;0;0
2015-06-25;9070.2900390625;9152.75;8658.009765625;8658.009765625;2349036;0;0
2015-06-26;8987.83984375;9482.580078125;8493.08984375;9482.580078125;3658745;0;0
2015-06-29;10059.7998046875;10307.2001953125;9647.5;9894.8701171875;3638177;0;0
2015-06-30;9812.41015625;9894.8701171875;9235.2099609375;9235.2099609375;2204072;0;0
2015-07-01;9070.2900390625;9894.8701171875;8493.08984375;9317.669921875;2637974;0;0
2015-07-02;9482.580078125;9729.9501953125;8987.83984375;9647.5;2225651;0;0
2015-07-06;9400.1201171875;9894.8701171875;9400.1201171875;9812.41015625;3223744;0;0
2015-07-07;9647.5;9812.41015625;9482.580078125;9565.0400390625;2374261;0;0
2015-07-08;9400.1201171875;9729.9501953125;9070.2900390625;9235.2099609375;2974524;0;0
2015-07-09;9070.2900390625;9317.669921875;8905.3798828125;9235.2099609375;2095765;0;0
2015-07-10;9235.2099609375;9482.580078125;8987.83984375;8987.83984375;2187461;0;0
2015-07-13;8740.4697265625;9070.2900390625;8575.5498046875;8575.5498046875;2364317;0;0
2015-07-14;8163.27001953125;8987.83984375;8163.27001953125;8822.919921875;2493657;0;0
2015-07-15;7998.35009765625;8822.919921875;7998.35009765625;8410.6396484375;1315373;0;0
2015-07-16;7586.06005859375;8410.6396484375;7586.06005859375;8163.27001953125;1307830;0;0
2015-07-17;7421.14990234375;8493.08984375;7421.14990234375;8163.27001953125;1006728;0;0
2015-07-20;8080.81005859375;8163.27001953125;7833.43994140625;7998.35009765625;1222573;0;0
2015-07-21;7750.97998046875;7998.35009765625;7586.06005859375;7668.52001953125;1179593;0;0
2015-07-22;7586.06005859375;8163.27001953125;7503.60986328125;7915.89013671875;1773780;0;0
2015-07-23;7998.35009765625;7998.35009765625;7750.97998046875;7750.97998046875;1066768;0;0
2015-07-24;7421.14990234375;8080.81005859375;7421.14990234375;7915.89013671875;1207123;0;0
2015-07-27;7173.77978515625;7998.35009765625;7173.77978515625;7668.52001953125;1013495;0;0
2015-07-28;7338.68994140625;8163.27001953125;7338.68994140625;7750.97998046875;1989165;0;0
2015-07-29;7421.14990234375;7915.89013671875;7421.14990234375;7915.89013671875;614537;0;0
2015-07-30;7915.89013671875;8658.009765625;7833.43994140625;8575.5498046875;2359260;0;0
2015-07-31;8575.5498046875;8740.4697265625;8163.27001953125;8163.27001953125;1711194;0;0
2015-08-03;7421.14990234375;8163.27001953125;7421.14990234375;7750.97998046875;1252528;0;0
2015-08-04;7008.85986328125;7998.35009765625;7008.85986328125;7833.43994140625;956253;0;0
2015-08-05;7091.31982421875;8163.27001953125;7091.31982421875;8080.81005859375;925692;0;0
2015-08-06;8080.81005859375;8163.27001953125;7915.89013671875;7915.89013671875;1185221;0;0
2015-08-07;7503.60986328125;7998.35009765625;7503.60986328125;7915.89013671875;880869;0;0
2015-08-10;7503.60986328125;8080.81005859375;7503.60986328125;7833.43994140625;1088322;0;0
2015-08-11;7915.89013671875;8245.7197265625;7915.89013671875;7998.35009765625;1888797;0;0
2015-08-12;7256.240234375;8080.81005859375;7256.240234375;7833.43994140625;987821;0;0
2015-08-13;8575.5498046875;8575.5498046875;7503.60986328125;7668.52001953125;1314864;0;0
2015-08-14;7668.52001953125;7750.97998046875;7503.60986328125;7668.52001953125;1217492;0;0
2015-08-17;7668.52001953125;7833.43994140625;7338.68994140625;7503.60986328125;1268306;0;0
2015-08-18;8245.7197265625;8245.7197265625;7421.14990234375;7668.52001953125;690940;0;0
2015-08-19;8080.81005859375;8080.81005859375;7338.68994140625;7586.06005859375;1926817;0;0
2015-08-20;7833.43994140625;7833.43994140625;7256.240234375;7256.240234375;1094507;0;0
2015-08-21;7915.89013671875;7915.89013671875;6596.580078125;6843.9501953125;2505869;0;0
2015-08-24;6761.490234375;6761.490234375;6184.2900390625;6184.2900390625;2097087;0;0
2015-08-25;5607.08984375;6266.75;5607.08984375;5772.009765625;2736570;0;0
2015-08-26;5194.81005859375;6349.2099609375;5194.81005859375;6349.2099609375;2568459;0;0
2015-08-27;6926.41015625;6926.41015625;6679.0400390625;6926.41015625;3820405;0;0
2015-08-28;7586.06005859375;7586.06005859375;6679.0400390625;6926.41015625;2085445;0;0
2015-08-31;7421.14990234375;7421.14990234375;6596.580078125;6679.0400390625;1625224;0;0
2015-09-01;7338.68994140625;7338.68994140625;6514.1201171875;6596.580078125;1237490;0;0
2015-09-02;6596.580078125;6596.580078125;6596.580078125;6596.580078125;0;0;0
2015-09-03;7173.77978515625;7173.77978515625;6596.580078125;6679.0400390625;2444110;0;0
2015-09-04;7256.240234375;7256.240234375;6596.580078125;6596.580078125;756999;0;0
2015-09-08;6431.66015625;6761.490234375;6431.66015625;6761.490234375;1346516;0;0
2015-09-09;7338.68994140625;7338.68994140625;6679.0400390625;6679.0400390625;1562022;0;0
2015-09-10;7256.240234375;7256.240234375;6596.580078125;6926.41015625;2472070;0;0
2015-09-11;7008.85986328125;7503.60986328125;6843.9501953125;7091.31982421875;3337646;0;0
2015-09-14;7750.97998046875;7750.97998046875;6761.490234375;6761.490234375;1044905;0;0
2015-09-15;6761.490234375;7008.85986328125;6761.490234375;6926.41015625;1917855;0;0
2015-09-16;7421.14990234375;7421.14990234375;6761.490234375;6926.41015625;1178308;0;0
2015-09-17;7338.68994140625;7338.68994140625;6843.9501953125;6843.9501953125;1135073;0;0
2015-09-18;7173.77978515625;7256.240234375;6926.41015625;6926.41015625;1413242;0;0
2015-09-21;7586.06005859375;7586.06005859375;6843.9501953125;7091.31982421875;2265784;0;0
2015-09-22;7709.75;7709.75;7437.64013671875;7437.64013671875;3494561;0;0
2015-09-23;8072.56005859375;8072.56005859375;7346.93994140625;7619.0498046875;923785;0;0
2015-09-24;6893.419921875;8072.56005859375;6893.419921875;7800.4501953125;2846732;0;0
2015-09-25;7709.75;7800.4501953125;7619.0498046875;7619.0498046875;1004609;0;0
2015-09-28;7619.0498046875;7619.0498046875;7256.240234375;7256.240234375;1214624;0;0
2015-09-29;7256.240234375;7437.64013671875;7165.52978515625;7437.64013671875;1674698;0;0
2015-09-30;7528.33984375;7528.33984375;7346.93994140625;7346.93994140625;1103184;0;0
2015-10-01;7437.64013671875;7528.33984375;7346.93994140625;7437.64013671875;763592;0;0
2015-10-02;7437.64013671875;7437.64013671875;7256.240234375;7346.93994140625;756756;0;0
2015-10-05;7346.93994140625;7437.64013671875;7256.240234375;7346.93994140625;790823;0;0
2015-10-06;7437.64013671875;7709.75;7437.64013671875;7709.75;1998943;0;0
2015-10-07;7709.75;7800.4501953125;7437.64013671875;7437.64013671875;875936;0;0
2015-10-08;7528.33984375;7800.4501953125;7437.64013671875;7619.0498046875;2227656;0;0
2015-10-09;7619.0498046875;7709.75;7437.64013671875;7528.33984375;881559;0;0
2015-10-12;7528.33984375;7709.75;7437.64013671875;7528.33984375;1252330;0;0
2015-10-13;7528.33984375;7528.33984375;7437.64013671875;7437.64013671875;992140;0;0
2015-10-14;7528.33984375;7528.33984375;7256.240234375;7346.93994140625;822575;0;0
2015-10-15;7346.93994140625;7437.64013671875;7256.240234375;7346.93994140625;577710;0;0
2015-10-16;7437.64013671875;7528.33984375;7346.93994140625;7346.93994140625;1016505;0;0
2015-10-19;7346.93994140625;7437.64013671875;7256.240234375;7346.93994140625;595240;0;0
2015-10-20;7346.93994140625;7346.93994140625;7165.52978515625;7256.240234375;738012;0;0
2015-10-21;7256.240234375;7256.240234375;6984.1298828125;6984.1298828125;993154;0;0
2015-10-22;6893.419921875;7165.52978515625;6893.419921875;7165.52978515625;781893;0;0
2015-10-23;7256.240234375;7256.240234375;7074.830078125;7165.52978515625;989064;0;0
2015-10-26;7165.52978515625;7165.52978515625;6893.419921875;6893.419921875;803722;0;0
2015-10-27;6893.419921875;6984.1298828125;6893.419921875;6893.419921875;865352;0;0
2015-10-28;6893.419921875;6984.1298828125;6712.02001953125;6712.02001953125;1281921;0;0
2015-10-29;6802.72021484375;6984.1298828125;6712.02001953125;6984.1298828125;2316341;0;0
2015-10-30;7074.830078125;7074.830078125;6802.72021484375;6802.72021484375;695016;0;0
2015-11-02;7437.64013671875;7437.64013671875;6712.02001953125;6802.72021484375;1135354;0;0
2015-11-03;6802.72021484375;6802.72021484375;6712.02001953125;6802.72021484375;1003275;0;0
2015-11-04;7165.52978515625;7165.52978515625;6712.02001953125;6802.72021484375;1066228;0;0
2015-11-05;6712.02001953125;6893.419921875;6712.02001953125;6893.419921875;484218;0;0
2015-11-06;6893.419921875;6893.419921875;6621.31982421875;6621.31982421875;738344;0;0
2015-11-09;6621.31982421875;6802.72021484375;6621.31982421875;6621.31982421875;621590;0;0
2015-11-10;6621.31982421875;6621.31982421875;6439.91015625;6530.60986328125;817394;0;0
2015-11-11;6530.60986328125;6621.31982421875;6349.2099609375;6349.2099609375;785564;0;0
2015-11-12;6349.2099609375;6439.91015625;6167.7998046875;6349.2099609375;547060;0;0
2015-11-13;6258.5;6349.2099609375;6258.5;6258.5;520600;0;0
2015-11-16;6349.2099609375;6802.72021484375;6349.2099609375;6802.72021484375;2716939;0;0
2015-11-17;6893.419921875;7165.52978515625;6712.02001953125;6712.02001953125;1779137;0;0
2015-11-18;6712.02001953125;6802.72021484375;6712.02001953125;6712.02001953125;687740;0;0
2015-11-19;6712.02001953125;6893.419921875;6621.31982421875;6893.419921875;1444275;0;0
2015-11-20;6893.419921875;6984.1298828125;6712.02001953125;6893.419921875;991148;0;0
2015-11-23;6984.1298828125;7346.93994140625;6984.1298828125;7165.52978515625;2890608;0;0
2015-11-24;7256.240234375;7256.240234375;6984.1298828125;7074.830078125;974830;0;0
2015-11-25;6984.1298828125;7709.75;6621.31982421875;7437.64013671875;3418193;0;0
2015-11-27;7437.64013671875;7528.33984375;7074.830078125;7074.830078125;2090526;0;0
2015-11-30;6984.1298828125;7074.830078125;6802.72021484375;6802.72021484375;1839157;0;0
2015-12-01;6712.02001953125;6893.419921875;6621.31982421875;6712.02001953125;1232738;0;0
2015-12-02;6802.72021484375;6893.419921875;6712.02001953125;6802.72021484375;1218020;0;0
2015-12-03;6802.72021484375;7074.830078125;6712.02001953125;6893.419921875;1540800;0;0
2015-12-04;6893.419921875;6893.419921875;6712.02001953125;6802.72021484375;630117;0;0
2015-12-07;6802.72021484375;6802.72021484375;6621.31982421875;6802.72021484375;679079;0;0
2015-12-08;6712.02001953125;6802.72021484375;6621.31982421875;6802.72021484375;692916;0;0
2015-12-09;6802.72021484375;6984.1298828125;6712.02001953125;6712.02001953125;1586707;0;0
2015-12-10;6712.02001953125;6712.02001953125;6439.91015625;6439.91015625;1046173;0;0
2015-12-11;6530.60986328125;6712.02001953125;6439.91015625;6530.60986328125;1623156;0;0
2015-12-14;6621.31982421875;6621.31982421875;6439.91015625;6439.91015625;786038;0;0
2015-12-15;6621.31982421875;6712.02001953125;6439.91015625;6712.02001953125;487944;0;0
2015-12-16;6712.02001953125;6893.419921875;6621.31982421875;6621.31982421875;1148310;0;0
2015-12-17;6712.02001953125;6802.72021484375;6530.60986328125;6621.31982421875;935251;0;0
2015-12-18;6530.60986328125;6712.02001953125;6530.60986328125;6530.60986328125;854449;0;0
2015-12-21;6530.60986328125;6530.60986328125;6349.2099609375;6439.91015625;738488;0;0
2015-12-22;6439.91015625;6621.31982421875;6349.2099609375;6439.91015625;647278;0;0
2015-12-23;7074.830078125;7074.830078125;6258.5;6349.2099609375;457449;0;0
2015-12-24;6439.91015625;6530.60986328125;6349.2099609375;6349.2099609375;453513;0;0
2015-12-28;6258.5;6349.2099609375;6077.10009765625;6077.10009765625;1065103;0;0
2015-12-29;6077.10009765625;6258.5;5895.68994140625;6167.7998046875;1206510;0;0
2015-12-30;6621.31982421875;6621.31982421875;6167.7998046875;6258.5;637565;0;0
2015-12-31;6802.72021484375;6802.72021484375;6167.7998046875;6167.7998046875;389282;0;0
2016-01-04;6258.5;6258.5;6077.10009765625;6077.10009765625;725136;0;0
2016-01-05;6077.10009765625;6077.10009765625;5895.68994140625;5895.68994140625;1114639;0;0
2016-01-06;6077.10009765625;6077.10009765625;5895.68994140625;5986.39013671875;499168;0;0
2016-01-07;6530.60986328125;6530.60986328125;5623.580078125;5623.580078125;1312736;0;0
2016-01-08;6167.7998046875;6167.7998046875;5260.77001953125;5351.47021484375;1425985;0;0
2016-01-11;5351.47021484375;5442.18017578125;5260.77001953125;5351.47021484375;565042;0;0
2016-01-12;5351.47021484375;5804.990234375;5260.77001953125;5804.990234375;1205110;0;0
2016-01-13;5714.2900390625;6077.10009765625;5714.2900390625;5804.990234375;1593565;0;0
2016-01-14;5714.2900390625;5714.2900390625;5442.18017578125;5532.8798828125;1117266;0;0
2016-01-15;5442.18017578125;5623.580078125;5351.47021484375;5351.47021484375;847315;0;0
2016-01-19;4988.66015625;5170.06982421875;4988.66015625;5170.06982421875;971137;0;0
2016-01-20;5170.06982421875;5532.8798828125;4988.66015625;5260.77001953125;1407121;0;0
2016-01-21;5170.06982421875;5442.18017578125;5170.06982421875;5260.77001953125;1217193;0;0
2016-01-22;5351.47021484375;5532.8798828125;5170.06982421875;5442.18017578125;1461309;0;0
2016-01-25;5532.8798828125;5986.39013671875;5532.8798828125;5895.68994140625;1449170;0;0
2016-01-26;5804.990234375;5804.990234375;5532.8798828125;5532.8798828125;1402623;0;0
2016-01-27;5623.580078125;5895.68994140625;5623.580078125;5804.990234375;989913;0;0
2016-01-28;5804.990234375;5804.990234375;5623.580078125;5714.2900390625;729723;0;0
2016-01-29;5714.2900390625;5804.990234375;5623.580078125;5714.2900390625;837216;0;0
2016-02-01;5714.2900390625;5714.2900390625;5532.8798828125;5623.580078125;648303;0;0
2016-02-02;5623.580078125;5623.580078125;5442.18017578125;5532.8798828125;602406;0;0
2016-02-03;5442.18017578125;5623.580078125;5442.18017578125;5532.8798828125;570764;0;0
2016-02-04;5532.8798828125;5623.580078125;5532.8798828125;5532.8798828125;350915;0;0
2016-02-05;5532.8798828125;5714.2900390625;5532.8798828125;5714.2900390625;768608;0;0
2016-02-08;5714.2900390625;5714.2900390625;5714.2900390625;5714.2900390625;0;0;0
2016-02-09;5714.2900390625;5714.2900390625;5714.2900390625;5714.2900390625;0;0;0
2016-02-10;5714.2900390625;5714.2900390625;5714.2900390625;5714.2900390625;0;0;0
2016-02-11;5714.2900390625;5714.2900390625;5714.2900390625;5714.2900390625;0;0;0
2016-02-12;5714.2900390625;5714.2900390625;5714.2900390625;5714.2900390625;0;0;0
2016-02-16;5623.580078125;5714.2900390625;5623.580078125;5714.2900390625;432081;0;0
2016-02-17;5714.2900390625;5895.68994140625;5623.580078125;5714.2900390625;1156908;0;0
2016-02-18;5714.2900390625;5895.68994140625;5714.2900390625;5804.990234375;878847;0;0
2016-02-19;5804.990234375;5804.990234375;5804.990234375;5804.990234375;0;0;0
2016-02-22;5804.990234375;5804.990234375;5804.990234375;5804.990234375;0;0;0
2016-02-23;5804.990234375;5804.990234375;5804.990234375;5804.990234375;0;0;0
2016-02-24;5986.39013671875;6258.5;5986.39013671875;6167.7998046875;1121672;0;0
2016-02-25;6167.7998046875;6167.7998046875;5895.68994140625;5895.68994140625;1067303;0;0
2016-02-26;5895.68994140625;6077.10009765625;5895.68994140625;6077.10009765625;1079579;0;0
2016-02-29;5986.39013671875;6167.7998046875;5986.39013671875;5986.39013671875;1190965;0;0
2016-03-01;5986.39013671875;6077.10009765625;5986.39013671875;6077.10009765625;493060;0;0
2016-03-02;6077.10009765625;6258.5;6077.10009765625;6258.5;1234381;0;0
2016-03-03;6258.5;6258.5;6077.10009765625;6077.10009765625;670740;0;0
2016-03-04;6077.10009765625;6167.7998046875;5986.39013671875;6077.10009765625;858517;0;0
2016-03-07;6077.10009765625;6167.7998046875;5986.39013671875;6077.10009765625;818298;0;0
2016-03-08;6077.10009765625;6258.5;6077.10009765625;6258.5;1570070;0;0
2016-03-09;6258.5;6349.2099609375;6077.10009765625;6167.7998046875;503237;0;0
2016-03-10;6167.7998046875;6349.2099609375;6077.10009765625;6258.5;1345138;0;0
2016-03-11;6258.5;6621.31982421875;6258.5;6439.91015625;3003810;0;0
2016-03-14;6439.91015625;6621.31982421875;6439.91015625;6530.60986328125;983287;0;0
2016-03-15;6621.31982421875;6621.31982421875;6349.2099609375;6349.2099609375;1327070;0;0
2016-03-16;6258.5;6439.91015625;6258.5;6439.91015625;1199101;0;0
2016-03-17;6439.91015625;6621.31982421875;6349.2099609375;6349.2099609375;961236;0;0
2016-03-18;6349.2099609375;6712.02001953125;6349.2099609375;6530.60986328125;3162709;0;0
2016-03-21;6530.60986328125;7074.830078125;6530.60986328125;6893.419921875;4583569;0;0
2016-03-22;6893.419921875;7256.240234375;6802.72021484375;7256.240234375;3441432;0;0
2016-03-23;7256.240234375;7437.64013671875;7256.240234375;7346.93994140625;2246267;0;0
2016-03-24;7346.93994140625;7528.33984375;7256.240234375;7256.240234375;3061290;0;0
2016-03-28;6984.1298828125;6984.1298828125;6893.419921875;6984.1298828125;1438134;0;0
